"FilePath","Package","Class","Method Name","Return Type","Parameters","Function Body","Throws","Modifiers","Generics"
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\annotations\org\springframework\samples\petclinic\mapper\PetMapperImpl.java","","PetMapperImpl","toPetTypeDto","PetTypeDto","PetType petType","{\n        if ( petType == null ) {\n            return null;\n        }\n\n        PetTypeDto petTypeDto = new PetTypeDto();\n\n        petTypeDto.setName( petType.getName() );\n        petTypeDto.setId( petType.getId() );\n\n        return petTypeDto;\n    }","","@Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\annotations\org\springframework\samples\petclinic\mapper\PetMapperImpl.java","","PetMapperImpl","toPetType","PetType","PetTypeDto petTypeDto","{\n        if ( petTypeDto == null ) {\n            return null;\n        }\n\n        PetType petType = new PetType();\n\n        petType.setId( petTypeDto.getId() );\n        petType.setName( petTypeDto.getName() );\n\n        return petType;\n    }","","@Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\annotations\org\springframework\samples\petclinic\mapper\PetMapperImpl.java","","PetMapperImpl","toPetTypeDtos","Collection<PetTypeDto>","Collection<PetType> petTypes","{\n        if ( petTypes == null ) {\n            return null;\n        }\n\n        Collection<PetTypeDto> collection = new ArrayList<PetTypeDto>( petTypes.size() );\n        for ( PetType petType : petTypes ) {\n            collection.add( toPetTypeDto( petType ) );\n        }\n\n        return collection;\n    }","","@Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\annotations\org\springframework\samples\petclinic\mapper\PetMapperImpl.java","","PetMapperImpl","petOwnerId","Integer","Pet pet","{\n        Owner owner = pet.getOwner();\n        if ( owner == null ) {\n            return null;\n        }\n        return owner.getId();\n    }","","private",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\annotations\org\springframework\samples\petclinic\mapper\PetMapperImpl.java","","PetMapperImpl","visitListToVisitDtoList","List<VisitDto>","List<Visit> list","{\n        if ( list == null ) {\n            return null;\n        }\n\n        List<VisitDto> list1 = new ArrayList<VisitDto>( list.size() );\n        for ( Visit visit : list ) {\n            list1.add( visitMapper.toVisitDto( visit ) );\n        }\n\n        return list1;\n    }","","protected",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\annotations\org\springframework\samples\petclinic\mapper\PetMapperImpl.java","","PetMapperImpl","petDtoToOwner","Owner","PetDto petDto","{\n        if ( petDto == null ) {\n            return null;\n        }\n\n        Owner owner = new Owner();\n\n        owner.setId( petDto.getOwnerId() );\n\n        return owner;\n    }","","protected",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\annotations\org\springframework\samples\petclinic\mapper\PetMapperImpl.java","","PetMapperImpl","visitDtoListToVisitList","List<Visit>","List<VisitDto> list","{\n        if ( list == null ) {\n            return null;\n        }\n\n        List<Visit> list1 = new ArrayList<Visit>( list.size() );\n        for ( VisitDto visitDto : list ) {\n            list1.add( visitMapper.toVisit( visitDto ) );\n        }\n\n        return list1;\n    }","","protected",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\annotations\org\springframework\samples\petclinic\mapper\PetTypeMapperImpl.java","","PetTypeMapperImpl","toPetType","PetType","PetTypeDto petTypeDto","{\n        if ( petTypeDto == null ) {\n            return null;\n        }\n\n        PetType petType = new PetType();\n\n        petType.setId( petTypeDto.getId() );\n        petType.setName( petTypeDto.getName() );\n\n        return petType;\n    }","","@Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\annotations\org\springframework\samples\petclinic\mapper\PetTypeMapperImpl.java","","PetTypeMapperImpl","toPetType","PetType","PetTypeFieldsDto petTypeFieldsDto","{\n        if ( petTypeFieldsDto == null ) {\n            return null;\n        }\n\n        PetType petType = new PetType();\n\n        petType.setName( petTypeFieldsDto.getName() );\n\n        return petType;\n    }","","@Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\annotations\org\springframework\samples\petclinic\mapper\PetTypeMapperImpl.java","","PetTypeMapperImpl","toPetTypeDto","PetTypeDto","PetType petType","{\n        if ( petType == null ) {\n            return null;\n        }\n\n        PetTypeDto petTypeDto = new PetTypeDto();\n\n        petTypeDto.setName( petType.getName() );\n        petTypeDto.setId( petType.getId() );\n\n        return petTypeDto;\n    }","","@Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\annotations\org\springframework\samples\petclinic\mapper\PetTypeMapperImpl.java","","PetTypeMapperImpl","toPetTypeFieldsDto","PetTypeFieldsDto","PetType petType","{\n        if ( petType == null ) {\n            return null;\n        }\n\n        PetTypeFieldsDto petTypeFieldsDto = new PetTypeFieldsDto();\n\n        petTypeFieldsDto.setName( petType.getName() );\n\n        return petTypeFieldsDto;\n    }","","@Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\annotations\org\springframework\samples\petclinic\mapper\PetTypeMapperImpl.java","","PetTypeMapperImpl","toPetTypeDtos","List<PetTypeDto>","Collection<PetType> petTypes","{\n        if ( petTypes == null ) {\n            return null;\n        }\n\n        List<PetTypeDto> list = new ArrayList<PetTypeDto>( petTypes.size() );\n        for ( PetType petType : petTypes ) {\n            list.add( toPetTypeDto( petType ) );\n        }\n\n        return list;\n    }","","@Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\annotations\org\springframework\samples\petclinic\mapper\SpecialtyMapperImpl.java","","SpecialtyMapperImpl","toSpecialty","Specialty","SpecialtyDto specialtyDto","{\n        if ( specialtyDto == null ) {\n            return null;\n        }\n\n        Specialty specialty = new Specialty();\n\n        specialty.setId( specialtyDto.getId() );\n        specialty.setName( specialtyDto.getName() );\n\n        return specialty;\n    }","","@Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\annotations\org\springframework\samples\petclinic\mapper\SpecialtyMapperImpl.java","","SpecialtyMapperImpl","toSpecialtyDto","SpecialtyDto","Specialty specialty","{\n        if ( specialty == null ) {\n            return null;\n        }\n\n        SpecialtyDto specialtyDto = new SpecialtyDto();\n\n        specialtyDto.setId( specialty.getId() );\n        specialtyDto.setName( specialty.getName() );\n\n        return specialtyDto;\n    }","","@Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\annotations\org\springframework\samples\petclinic\mapper\SpecialtyMapperImpl.java","","SpecialtyMapperImpl","toSpecialtyDtos","Collection<SpecialtyDto>","Collection<Specialty> specialties","{\n        if ( specialties == null ) {\n            return null;\n        }\n\n        Collection<SpecialtyDto> collection = new ArrayList<SpecialtyDto>( specialties.size() );\n        for ( Specialty specialty : specialties ) {\n            collection.add( toSpecialtyDto( specialty ) );\n        }\n\n        return collection;\n    }","","@Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\annotations\org\springframework\samples\petclinic\mapper\SpecialtyMapperImpl.java","","SpecialtyMapperImpl","toSpecialtys","Collection<Specialty>","Collection<SpecialtyDto> specialties","{\n        if ( specialties == null ) {\n            return null;\n        }\n\n        Collection<Specialty> collection = new ArrayList<Specialty>( specialties.size() );\n        for ( SpecialtyDto specialtyDto : specialties ) {\n            collection.add( toSpecialty( specialtyDto ) );\n        }\n\n        return collection;\n    }","","@Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\annotations\org\springframework\samples\petclinic\mapper\UserMapperImpl.java","","UserMapperImpl","toRole","Role","RoleDto roleDto","{\n        if ( roleDto == null ) {\n            return null;\n        }\n\n        Role role = new Role();\n\n        role.setName( roleDto.getName() );\n\n        return role;\n    }","","@Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\annotations\org\springframework\samples\petclinic\mapper\UserMapperImpl.java","","UserMapperImpl","toRoleDto","RoleDto","Role role","{\n        if ( role == null ) {\n            return null;\n        }\n\n        RoleDto roleDto = new RoleDto();\n\n        roleDto.setName( role.getName() );\n\n        return roleDto;\n    }","","@Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\annotations\org\springframework\samples\petclinic\mapper\UserMapperImpl.java","","UserMapperImpl","toRoleDtos","Collection<RoleDto>","Collection<Role> roles","{\n        if ( roles == null ) {\n            return null;\n        }\n\n        Collection<RoleDto> collection = new ArrayList<RoleDto>( roles.size() );\n        for ( Role role : roles ) {\n            collection.add( toRoleDto( role ) );\n        }\n\n        return collection;\n    }","","@Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\annotations\org\springframework\samples\petclinic\mapper\UserMapperImpl.java","","UserMapperImpl","toUser","User","UserDto userDto","{\n        if ( userDto == null ) {\n            return null;\n        }\n\n        User user = new User();\n\n        user.setUsername( userDto.getUsername() );\n        user.setPassword( userDto.getPassword() );\n        user.setEnabled( userDto.getEnabled() );\n        user.setRoles( roleDtoListToRoleSet( userDto.getRoles() ) );\n\n        return user;\n    }","","@Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\annotations\org\springframework\samples\petclinic\mapper\UserMapperImpl.java","","UserMapperImpl","toUserDto","UserDto","User user","{\n        if ( user == null ) {\n            return null;\n        }\n\n        UserDto userDto = new UserDto();\n\n        userDto.setUsername( user.getUsername() );\n        userDto.setPassword( user.getPassword() );\n        userDto.setEnabled( user.getEnabled() );\n        userDto.setRoles( roleSetToRoleDtoList( user.getRoles() ) );\n\n        return userDto;\n    }","","@Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\annotations\org\springframework\samples\petclinic\mapper\UserMapperImpl.java","","UserMapperImpl","toRoles","Collection<Role>","Collection<RoleDto> roleDtos","{\n        if ( roleDtos == null ) {\n            return null;\n        }\n\n        Collection<Role> collection = new ArrayList<Role>( roleDtos.size() );\n        for ( RoleDto roleDto : roleDtos ) {\n            collection.add( toRole( roleDto ) );\n        }\n\n        return collection;\n    }","","@Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\annotations\org\springframework\samples\petclinic\mapper\UserMapperImpl.java","","UserMapperImpl","roleDtoListToRoleSet","Set<Role>","List<RoleDto> list","{\n        if ( list == null ) {\n            return null;\n        }\n\n        Set<Role> set = new LinkedHashSet<Role>( Math.max( (int) ( list.size() / .75f ) + 1, 16 ) );\n        for ( RoleDto roleDto : list ) {\n            set.add( toRole( roleDto ) );\n        }\n\n        return set;\n    }","","protected",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\annotations\org\springframework\samples\petclinic\mapper\UserMapperImpl.java","","UserMapperImpl","roleSetToRoleDtoList","List<RoleDto>","Set<Role> set","{\n        if ( set == null ) {\n            return null;\n        }\n\n        List<RoleDto> list = new ArrayList<RoleDto>( set.size() );\n        for ( Role role : set ) {\n            list.add( toRoleDto( role ) );\n        }\n\n        return list;\n    }","","protected",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\annotations\org\springframework\samples\petclinic\mapper\VetMapperImpl.java","","VetMapperImpl","toVet","Vet","VetDto vetDto","{\n        if ( vetDto == null ) {\n            return null;\n        }\n\n        Vet vet = new Vet();\n\n        vet.setId( vetDto.getId() );\n        vet.setFirstName( vetDto.getFirstName() );\n        vet.setLastName( vetDto.getLastName() );\n        vet.setSpecialties( specialtyDtoListToSpecialtyList( vetDto.getSpecialties() ) );\n\n        return vet;\n    }","","@Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\annotations\org\springframework\samples\petclinic\mapper\VetMapperImpl.java","","VetMapperImpl","toVet","Vet","VetFieldsDto vetFieldsDto","{\n        if ( vetFieldsDto == null ) {\n            return null;\n        }\n\n        Vet vet = new Vet();\n\n        vet.setFirstName( vetFieldsDto.getFirstName() );\n        vet.setLastName( vetFieldsDto.getLastName() );\n        vet.setSpecialties( specialtyDtoListToSpecialtyList( vetFieldsDto.getSpecialties() ) );\n\n        return vet;\n    }","","@Override public",""
